ID,CLIENT_ID,ACCOUNT_ID,PRODUCT_ID,CHANNEL_ID,SECTOR_ID,AMOUNT,CURRENCY,DATE_TIME,TRANSACTION_TYPE
T00263,CL0175,AC05,P08,CH01,BK03,222408.64,USD,2023-01-09T06:05:41,Mobile Transfer
T00264,CL0247,AC06,P08,CH03,BK03,-1177313.02,USD,2023-01-09T11:48:38,Interest Payment
T00265,CL0048,AC05,P05,CH05,BK06,174811.83,USD,2023-01-09T11:51:42,Card Payment
T00266,CL0249,AC01,P04,CH06,BK02,3232703.1,USD,2023-01-09T12:41:02,ATM Withdrawal
T00267,CL0062,AC06,P02,CH06,BK06,-1361111.83,USD,2023-01-09T13:18:22,Foreign Exchange
T00268,CL0200,AC08,P11,CH05,BK03,-312345.73,USD,2023-01-09T14:41:13,Withdrawal
T00269,CL0223,AC01,P04,CH05,BK02,3279964.01,USD,2023-01-09T15:10:14,Loan Payment
T00270,CL0196,AC02,P05,CH01,BK02,-759826.29,USD,2023-01-09T15:11:08,Interest Payment
T00271,CL0232,AC04,P02,CH03,BK03,636870.77,USD,2023-01-09T15:21:10,Card Payment
T00272,CL0020,AC07,P04,CH01,BK01,52457.23,USD,2023-01-09T15:34:34,Mobile Transfer
T00273,CL0032,AC06,P04,CH06,BK01,-1420242.69,USD,2023-01-09T17:05:56,Card Payment
T00274,CL0009,AC08,P03,CH04,BK07,-310195.82,USD,2023-01-09T17:44:31,Interest Payment
T00275,CL0095,AC08,P02,CH02,BK02,-374977.46,USD,2023-01-09T18:05:24,Withdrawal
T00276,CL0010,AC05,P05,CH05,BK03,196348.14,USD,2023-01-09T18:39:46,Deposit
T00277,CL0083,AC08,P08,CH03,BK05,-382501.17,USD,2023-01-09T18:46:14,Commission Charge
T00278,CL0027,AC05,P03,CH04,BK02,179191.67,USD,2023-01-09T19:35:33,ATM Withdrawal
T00279,CL0175,AC01,P08,CH05,BK02,3381269.28,USD,2023-01-09T19:35:52,ATM Withdrawal
T00280,CL0046,AC02,P04,CH02,BK01,-731036.28,USD,2023-01-09T20:07:15,Transfer
T00281,CL0122,AC06,P08,CH01,BK05,-1194960.85,USD,2023-01-09T21:09:52,Deposit
T00282,CL0247,AC06,P02,CH01,BK01,-1017286.7,USD,2023-01-09T21:41:37,Withdrawal
T00283,CL0245,AC07,P04,CH02,BK05,58520.28,USD,2023-01-09T22:13:08,ATM Withdrawal
T00284,CL0150,AC04,P04,CH02,BK07,767965.76,USD,2023-01-09T22:51:58,Deposit
T00285,CL0061,AC06,P08,CH06,BK01,-1474884.09,USD,2023-01-09T23:48:51,Deposit
T00286,CL0044,AC01,P06,CH05,BK01,2836375.58,USD,2023-01-10T03:03:57,Withdrawal
T00287,CL0212,AC01,P10,CH02,BK04,2735115.63,USD,2023-01-10T04:18:41,Loan Payment
T00288,CL0006,AC02,P01,CH01,BK04,-802923.42,USD,2023-01-10T04:32:40,Commission Charge
T00289,CL0043,AC02,P02,CH06,BK05,-939506.37,USD,2023-01-10T05:02:49,Withdrawal
T00290,CL0016,AC03,P07,CH01,BK06,695321.03,USD,2023-01-10T05:39:20,Interest Payment
T00291,CL0185,AC01,P07,CH01,BK07,2901352.33,USD,2023-01-10T05:44:25,Transfer
T00292,CL0233,AC02,P07,CH01,BK07,-865923.23,USD,2023-01-10T06:16:18,Loan Payment
T00293,CL0089,AC02,P11,CH04,BK07,-736590.06,USD,2023-01-10T06:24:34,ATM Withdrawal
T00294,CL0034,AC07,P10,CH03,BK03,50654.01,USD,2023-01-10T09:14:57,Loan Payment
T00295,CL0218,AC01,P02,CH03,BK02,2622763.01,USD,2023-01-10T09:48:06,Loan Payment
T00296,CL0175,AC04,P09,CH03,BK04,702405.7,USD,2023-01-10T10:41:25,Card Payment
T00297,CL0200,AC02,P05,CH04,BK02,-956422.38,USD,2023-01-10T11:50:44,Mobile Transfer
T00298,CL0084,AC06,P04,CH06,BK07,-1380081.97,USD,2023-01-10T11:57:44,ATM Withdrawal
T00299,CL0140,AC01,P05,CH05,BK01,3152215.92,USD,2023-01-10T12:09:10,Card Payment
T00300,CL0196,AC04,P03,CH06,BK02,493842.53,USD,2023-01-10T12:36:20,Loan Payment
T00301,CL0190,AC03,P03,CH04,BK03,455656,USD,2023-01-10T14:00:19,Loan Payment
T00302,CL0072,AC06,P06,CH01,BK02,-934015.58,USD,2023-01-10T15:08:45,Loan Payment
T00303,CL0024,AC04,P04,CH04,BK03,600447.3,USD,2023-01-10T15:12:03,Transfer
T00304,CL0203,AC03,P06,CH04,BK06,577677.65,USD,2023-01-10T16:01:26,Foreign Exchange
T00305,CL0008,AC05,P06,CH01,BK03,231541.44,USD,2023-01-10T17:05:42,Loan Payment
T00306,CL0194,AC05,P05,CH05,BK03,214182.01,USD,2023-01-10T17:22:50,Deposit
T00307,CL0061,AC04,P07,CH06,BK01,515638.58,USD,2023-01-10T20:07:30,Deposit
T00308,CL0033,AC01,P10,CH05,BK06,3599993.79,USD,2023-01-10T20:46:35,Commission Charge
T00309,CL0133,AC03,P05,CH06,BK07,629945.27,USD,2023-01-11T00:21:40,Foreign Exchange
T00310,CL0156,AC04,P01,CH02,BK07,725433.84,USD,2023-01-11T01:08:23,Deposit
T00311,CL0015,AC07,P09,CH02,BK06,44792.99,USD,2023-01-11T04:18:33,Withdrawal
T00312,CL0246,AC06,P04,CH03,BK05,-1422722.8,USD,2023-01-11T04:31:26,Transfer
T00313,CL0117,AC02,P05,CH06,BK07,-935360.69,USD,2023-01-11T05:09:00,Mobile Transfer
T00314,CL0162,AC04,P10,CH01,BK01,706722.24,USD,2023-01-11T06:46:41,Commission Charge
T00315,CL0193,AC01,P09,CH03,BK05,3071927.06,USD,2023-01-11T06:51:48,ATM Withdrawal
T00316,CL0026,AC08,P09,CH05,BK07,-266079.18,USD,2023-01-11T07:59:44,Transfer
T00317,CL0001,AC01,P09,CH06,BK07,2978085.33,USD,2023-01-11T09:56:28,Interest Payment
T00318,CL0220,AC07,P04,CH04,BK07,65032.04,USD,2023-01-11T10:07:36,Loan Payment
T00319,CL0241,AC02,P11,CH05,BK05,-802593.08,USD,2023-01-11T10:37:04,Mobile Transfer
T00320,CL0239,AC02,P05,CH03,BK02,-920785.43,USD,2023-01-11T11:34:45,Mobile Transfer
T00321,CL0135,AC06,P01,CH03,BK06,-1240057.89,USD,2023-01-11T12:25:17,Loan Payment
T00322,CL0108,AC04,P09,CH05,BK04,593288.47,USD,2023-01-11T12:40:02,Card Payment
T00323,CL0097,AC04,P03,CH04,BK02,559348.97,USD,2023-01-11T13:52:19,Foreign Exchange
T00324,CL0034,AC05,P03,CH05,BK01,166203.83,USD,2023-01-11T14:02:34,Deposit
T00325,CL0211,AC06,P05,CH06,BK03,-1064143.72,USD,2023-01-11T14:16:53,ATM Withdrawal
T00326,CL0217,AC07,P11,CH02,BK03,64660.22,USD,2023-01-11T14:50:50,Loan Payment
T00327,CL0156,AC01,P01,CH04,BK02,3370381.19,USD,2023-01-11T15:32:40,Deposit
T00328,CL0181,AC05,P07,CH03,BK02,196445.91,USD,2023-01-11T15:34:46,Foreign Exchange
T00329,CL0237,AC03,P07,CH02,BK02,529248.62,USD,2023-01-11T15:50:21,Interest Payment
T00330,CL0119,AC02,P08,CH01,BK07,-871629.9,USD,2023-01-11T16:20:29,ATM Withdrawal
T00331,CL0126,AC01,P09,CH02,BK02,2294750.7,USD,2023-01-11T16:21:40,Interest Payment
T00332,CL0120,AC01,P08,CH02,BK04,2537067.72,USD,2023-01-11T16:31:48,Interest Payment
T00333,CL0046,AC02,P06,CH03,BK05,-658722.3,USD,2023-01-11T19:13:05,Loan Payment
T00334,CL0236,AC07,P02,CH02,BK07,63661.77,USD,2023-01-11T19:25:54,Deposit
T00335,CL0022,AC02,P08,CH05,BK02,-907242.88,USD,2023-01-11T19:51:42,Commission Charge
T00336,CL0158,AC07,P02,CH06,BK01,45142.98,USD,2023-01-11T21:10:32,Foreign Exchange
T00337,CL0188,AC02,P02,CH03,BK03,-871389.55,USD,2023-01-11T21:22:25,Commission Charge
T00338,CL0011,AC07,P11,CH01,BK06,60756.47,USD,2023-01-11T21:26:35,Withdrawal
T00339,CL0078,AC07,P11,CH01,BK01,49696.68,USD,2023-01-11T21:29:18,Commission Charge
T00340,CL0073,AC08,P08,CH02,BK05,-290965.68,USD,2023-01-11T23:15:12,Interest Payment
T00341,CL0053,AC01,P05,CH06,BK01,3167054.27,USD,2023-01-11T23:30:57,Commission Charge
T00342,CL0060,AC06,P03,CH02,BK06,-1009202.94,USD,2023-01-11T23:32:14,Interest Payment
T00343,CL0078,AC02,P09,CH01,BK06,-698672.41,USD,2023-01-12T00:38:59,Loan Payment
T00344,CL0153,AC05,P10,CH06,BK05,245651.26,USD,2023-01-12T02:16:46,Mobile Transfer
T00345,CL0139,AC06,P07,CH06,BK07,-980211.8,USD,2023-01-12T02:41:37,Transfer
T00346,CL0030,AC07,P10,CH05,BK07,69412.29,USD,2023-01-12T02:56:36,Card Payment
T00347,CL0067,AC02,P04,CH01,BK07,-842090.24,USD,2023-01-12T03:10:12,Transfer
T00348,CL0063,AC07,P08,CH04,BK04,65038.98,USD,2023-01-12T03:16:38,Deposit
T00349,CL0184,AC07,P08,CH02,BK03,51112.64,USD,2023-01-12T04:32:10,Interest Payment
T00350,CL0228,AC01,P02,CH06,BK07,2854159.17,USD,2023-01-12T04:34:01,Foreign Exchange
T00351,CL0177,AC07,P04,CH01,BK05,69621.68,USD,2023-01-12T04:36:42,ATM Withdrawal
T00352,CL0070,AC03,P07,CH01,BK01,641402.91,USD,2023-01-12T05:17:50,Card Payment
T00353,CL0174,AC03,P10,CH02,BK07,667260.85,USD,2023-01-12T07:07:03,ATM Withdrawal
T00354,CL0226,AC01,P10,CH06,BK07,2566786.16,USD,2023-01-12T07:27:53,Foreign Exchange
T00355,CL0078,AC08,P09,CH02,BK05,-401758.84,USD,2023-01-12T08:10:37,Withdrawal
T00356,CL0073,AC04,P08,CH02,BK01,763487.81,USD,2023-01-12T08:30:53,Loan Payment
T00357,CL0135,AC06,P07,CH03,BK02,-1456564.41,USD,2023-01-12T09:00:34,Withdrawal
T00358,CL0211,AC05,P08,CH03,BK03,234536.11,USD,2023-01-12T09:33:33,Deposit
T00359,CL0223,AC01,P02,CH05,BK07,3017997.74,USD,2023-01-12T10:36:35,Withdrawal
T00360,CL0143,AC02,P05,CH06,BK06,-945534.47,USD,2023-01-12T10:59:34,Foreign Exchange
T00361,CL0222,AC07,P09,CH06,BK04,60114.69,USD,2023-01-12T11:55:21,Withdrawal
T00362,CL0092,AC01,P03,CH06,BK07,3305254.31,USD,2023-01-12T12:09:15,Loan Payment
T00363,CL0064,AC08,P06,CH04,BK04,-303088.54,USD,2023-01-12T12:30:58,Transfer
T00364,CL0249,AC01,P01,CH05,BK01,2840953.76,USD,2023-01-12T13:13:11,Transfer
T00365,CL0200,AC01,P03,CH03,BK05,3202046.39,USD,2023-01-12T14:17:22,Interest Payment
T00366,CL0034,AC06,P05,CH02,BK06,-1348981.23,USD,2023-01-12T14:38:10,Interest Payment
T00367,CL0173,AC03,P04,CH02,BK07,427482.38,USD,2023-01-12T15:01:04,Foreign Exchange
T00368,CL0170,AC08,P08,CH01,BK06,-246255.17,USD,2023-01-12T16:25:30,Commission Charge
T00369,CL0132,AC07,P01,CH02,BK04,72149.95,USD,2023-01-12T17:17:16,Interest Payment
T00370,CL0112,AC03,P03,CH04,BK04,677911.96,USD,2023-01-12T19:23:24,Card Payment
T00371,CL0130,AC06,P07,CH02,BK06,-901571,USD,2023-01-12T20:47:04,Mobile Transfer
T00372,CL0221,AC05,P11,CH03,BK04,192012.61,USD,2023-01-12T23:07:09,Transfer
T00373,CL0197,AC04,P01,CH06,BK01,651453.29,USD,2023-01-12T23:13:02,Interest Payment
T00374,CL0059,AC07,P11,CH05,BK07,46614.37,USD,2023-01-13T00:06:36,Commission Charge
T00375,CL0201,AC04,P08,CH04,BK06,494195.56,USD,2023-01-13T00:21:32,Transfer
T00376,CL0196,AC08,P11,CH04,BK06,-342701.91,USD,2023-01-13T00:45:33,Mobile Transfer
T00377,CL0028,AC05,P02,CH03,BK03,228631.93,USD,2023-01-13T01:38:51,Withdrawal
T00378,CL0111,AC06,P05,CH04,BK03,-1286008.32,USD,2023-01-13T02:22:37,Foreign Exchange
T00379,CL0080,AC01,P02,CH01,BK06,2800005.32,USD,2023-01-13T02:49:23,Deposit
T00380,CL0051,AC06,P06,CH04,BK02,-946254.71,USD,2023-01-13T02:59:29,Card Payment
T00381,CL0031,AC08,P05,CH05,BK04,-354453.2,USD,2023-01-13T04:06:01,Foreign Exchange
T00382,CL0193,AC04,P04,CH02,BK02,796959.82,USD,2023-01-13T05:26:49,Transfer
T00383,CL0210,AC03,P01,CH06,BK02,455988.96,USD,2023-01-13T06:08:38,Mobile Transfer
T00384,CL0067,AC07,P10,CH01,BK07,71182.97,USD,2023-01-13T07:53:25,Loan Payment
T00385,CL0189,AC04,P05,CH01,BK02,543212.57,USD,2023-01-13T07:56:26,Mobile Transfer
T00386,CL0004,AC06,P06,CH06,BK07,-1103038.32,USD,2023-01-13T09:54:32,Loan Payment
T00387,CL0098,AC03,P06,CH01,BK01,509045.55,USD,2023-01-13T10:51:30,Withdrawal
T00388,CL0011,AC02,P04,CH01,BK06,-700551.42,USD,2023-01-13T11:30:46,ATM Withdrawal
T00389,CL0153,AC08,P11,CH06,BK04,-253347.23,USD,2023-01-13T12:59:00,Interest Payment
T00390,CL0109,AC05,P05,CH05,BK03,183918.97,USD,2023-01-13T13:01:31,Interest Payment
T00391,CL0108,AC01,P05,CH03,BK02,3424209.43,USD,2023-01-13T13:12:56,Card Payment
T00392,CL0071,AC08,P01,CH01,BK02,-387154.16,USD,2023-01-13T13:23:43,Card Payment
T00393,CL0210,AC08,P03,CH05,BK05,-245937.33,USD,2023-01-13T13:45:41,Withdrawal
T00394,CL0203,AC08,P09,CH06,BK07,-362369.63,USD,2023-01-13T14:01:25,Commission Charge
T00395,CL0082,AC04,P01,CH02,BK04,522303.35,USD,2023-01-13T14:17:22,Transfer
T00396,CL0241,AC08,P03,CH02,BK04,-381902.28,USD,2023-01-13T15:57:30,Commission Charge
T00397,CL0126,AC03,P05,CH06,BK02,498370.58,USD,2023-01-13T17:00:27,Transfer
T00398,CL0023,AC06,P05,CH02,BK07,-1029154.93,USD,2023-01-13T17:58:01,Foreign Exchange
T00399,CL0154,AC08,P08,CH02,BK03,-337713.15,USD,2023-01-13T18:27:54,Loan Payment
T00400,CL0181,AC01,P10,CH02,BK06,2824435.75,USD,2023-01-13T19:50:41,Interest Payment
T00401,CL0011,AC01,P04,CH03,BK06,2920810.28,USD,2023-01-13T20:15:25,Foreign Exchange
T00402,CL0189,AC04,P08,CH06,BK04,779673.13,USD,2023-01-13T20:53:24,ATM Withdrawal
T00403,CL0228,AC01,P05,CH02,BK04,2306070.24,USD,2023-01-13T22:03:24,Deposit
T00404,CL0100,AC02,P02,CH02,BK04,-755382.61,USD,2023-01-13T22:08:32,Loan Payment
T00405,CL0115,AC03,P02,CH05,BK04,641511.47,USD,2023-01-13T23:18:07,Foreign Exchange
T00406,CL0141,AC03,P02,CH06,BK02,524635.52,USD,2023-01-13T23:25:40,Card Payment
T00407,CL0122,AC04,P11,CH02,BK04,748966.41,USD,2023-01-13T23:58:41,Transfer
T00408,CL0207,AC08,P05,CH04,BK02,-298514.55,USD,2023-01-14T00:09:45,Mobile Transfer
T00409,CL0026,AC01,P03,CH01,BK04,2618026.41,USD,2023-01-14T00:59:21,Commission Charge
T00410,CL0043,AC02,P05,CH02,BK05,-744342.55,USD,2023-01-14T01:44:35,Card Payment
T00411,CL0138,AC01,P07,CH02,BK06,3028997.29,USD,2023-01-14T02:13:19,Foreign Exchange
T00412,CL0213,AC01,P03,CH05,BK01,2212300.59,USD,2023-01-14T03:47:41,Card Payment
T00413,CL0176,AC04,P05,CH01,BK05,741654.82,USD,2023-01-14T05:21:20,Card Payment
T00414,CL0065,AC02,P04,CH03,BK04,-952425.29,USD,2023-01-14T05:48:53,ATM Withdrawal
T00415,CL0149,AC05,P06,CH01,BK07,194531.23,USD,2023-01-14T06:11:16,Interest Payment
T00416,CL0009,AC04,P11,CH04,BK02,631874.09,USD,2023-01-14T06:40:45,Commission Charge
T00417,CL0134,AC08,P08,CH06,BK01,-337268.98,USD,2023-01-14T08:28:22,Withdrawal
T00418,CL0169,AC03,P02,CH03,BK01,552429.7,USD,2023-01-14T08:56:16,Mobile Transfer
T00419,CL0035,AC08,P02,CH06,BK02,-244921.36,USD,2023-01-14T09:13:54,Card Payment
T00420,CL0133,AC07,P02,CH03,BK03,56460.28,USD,2023-01-14T09:26:30,Commission Charge
T00421,CL0079,AC06,P08,CH01,BK03,-1377234.21,USD,2023-01-14T09:53:59,Withdrawal
T00422,CL0159,AC02,P02,CH02,BK03,-608624.67,USD,2023-01-14T10:27:24,Card Payment
T00423,CL0129,AC04,P01,CH02,BK04,660073.32,USD,2023-01-14T11:26:55,Card Payment
T00424,CL0125,AC04,P09,CH05,BK06,627333.77,USD,2023-01-14T12:30:41,Deposit
T00425,CL0083,AC01,P10,CH03,BK06,2299985.55,USD,2023-01-14T13:21:41,Foreign Exchange
T00426,CL0069,AC02,P08,CH06,BK07,-866613.02,USD,2023-01-14T14:00:22,Deposit
T00427,CL0100,AC07,P04,CH02,BK01,71896.33,USD,2023-01-14T14:26:25,Mobile Transfer
T00428,CL0222,AC01,P02,CH03,BK02,2528248.87,USD,2023-01-14T14:36:04,Transfer
T00429,CL0156,AC08,P02,CH05,BK02,-251658.93,USD,2023-01-14T15:35:34,Foreign Exchange
T00430,CL0216,AC06,P11,CH03,BK05,-1153279.69,USD,2023-01-14T17:46:46,Loan Payment
T00431,CL0129,AC04,P01,CH06,BK03,782206.09,USD,2023-01-14T18:06:11,ATM Withdrawal
T00432,CL0150,AC04,P01,CH03,BK02,510879.06,USD,2023-01-14T18:40:49,Commission Charge
T00433,CL0001,AC06,P08,CH03,BK02,-971172.79,USD,2023-01-14T19:19:07,Withdrawal
T00434,CL0073,AC05,P03,CH01,BK01,195615.55,USD,2023-01-14T19:50:08,ATM Withdrawal
T00435,CL0235,AC07,P10,CH06,BK07,54819.96,USD,2023-01-14T21:31:19,Interest Payment
T00436,CL0028,AC01,P07,CH03,BK02,2951194.8,USD,2023-01-14T22:13:55,Withdrawal
T00437,CL0250,AC08,P06,CH04,BK07,-346100.87,USD,2023-01-14T23:33:20,Deposit
T00438,CL0011,AC01,P08,CH05,BK02,2734703.57,USD,2023-01-15T00:11:06,ATM Withdrawal
T00439,CL0219,AC02,P05,CH03,BK06,-706747.95,USD,2023-01-15T01:25:57,Mobile Transfer
T00440,CL0006,AC06,P04,CH01,BK04,-1219564.73,USD,2023-01-15T02:22:25,Withdrawal
T00441,CL0150,AC06,P01,CH03,BK07,-1406140.1,USD,2023-01-15T02:56:27,Loan Payment
T00442,CL0214,AC07,P06,CH02,BK07,56914.06,USD,2023-01-15T04:30:23,Withdrawal
T00443,CL0145,AC03,P02,CH06,BK05,623718.36,USD,2023-01-15T05:23:01,Commission Charge
T00444,CL0190,AC05,P04,CH06,BK04,262485.64,USD,2023-01-15T05:41:23,Withdrawal
T00445,CL0043,AC08,P04,CH06,BK04,-260111.29,USD,2023-01-15T06:02:49,Withdrawal
T00446,CL0051,AC01,P08,CH03,BK05,2339322.28,USD,2023-01-15T06:10:38,Foreign Exchange
T00447,CL0023,AC02,P08,CH04,BK04,-609000.84,USD,2023-01-15T06:15:09,Interest Payment
T00448,CL0115,AC02,P10,CH01,BK06,-940503.33,USD,2023-01-15T06:27:51,Card Payment
T00449,CL0108,AC06,P10,CH04,BK07,-1085109.06,USD,2023-01-15T06:29:36,Card Payment
T00450,CL0207,AC08,P03,CH01,BK04,-367256.11,USD,2023-01-15T07:03:42,Deposit
T00451,CL0044,AC06,P10,CH02,BK02,-1037041.52,USD,2023-01-15T07:49:47,Transfer
T00452,CL0148,AC01,P10,CH04,BK07,3416076.01,USD,2023-01-15T08:57:07,Transfer
T00453,CL0084,AC03,P05,CH05,BK02,657938.07,USD,2023-01-15T14:21:37,ATM Withdrawal
T00454,CL0049,AC06,P11,CH04,BK07,-1095161.84,USD,2023-01-15T15:58:05,Mobile Transfer
T00455,CL0008,AC08,P09,CH06,BK03,-271277.03,USD,2023-01-15T16:24:04,Card Payment
T00456,CL0019,AC03,P10,CH03,BK01,608902.8,USD,2023-01-15T16:54:07,Deposit
T00457,CL0163,AC08,P05,CH04,BK07,-265480.91,USD,2023-01-15T17:11:02,Card Payment
T00458,CL0236,AC02,P07,CH04,BK07,-836034.39,USD,2023-01-15T17:56:02,Transfer
T00459,CL0165,AC03,P10,CH04,BK01,533785.77,USD,2023-01-15T18:00:43,Loan Payment
T00460,CL0173,AC07,P01,CH02,BK04,61768.43,USD,2023-01-15T18:53:36,Interest Payment
T00461,CL0132,AC04,P04,CH04,BK06,478948.83,USD,2023-01-15T20:41:12,Foreign Exchange
T00462,CL0176,AC07,P04,CH02,BK06,67209.93,USD,2023-01-15T21:31:49,Loan Payment
T00463,CL0154,AC08,P08,CH04,BK02,-245528.68,USD,2023-01-15T22:56:31,Deposit
T00464,CL0029,AC08,P03,CH02,BK06,-258574.3,USD,2023-01-15T23:25:30,Withdrawal
T00465,CL0235,AC06,P06,CH05,BK04,-1004647.52,USD,2023-01-15T23:53:47,Mobile Transfer
T00466,CL0120,AC07,P08,CH05,BK05,63348.21,USD,2023-01-16T00:14:54,Loan Payment
T00467,CL0103,AC03,P11,CH03,BK07,569403.59,USD,2023-01-16T00:24:06,Mobile Transfer
T00468,CL0242,AC02,P07,CH06,BK07,-974121.2,USD,2023-01-16T00:26:40,Loan Payment
T00469,CL0059,AC08,P02,CH06,BK04,-373891.54,USD,2023-01-16T00:34:31,ATM Withdrawal
T00470,CL0006,AC08,P03,CH01,BK02,-257708.19,USD,2023-01-16T00:34:48,Loan Payment
T00471,CL0024,AC08,P03,CH05,BK06,-342743.8,USD,2023-01-16T00:51:55,Withdrawal
T00472,CL0184,AC07,P06,CH05,BK05,60568.03,USD,2023-01-16T00:56:25,Commission Charge
T00473,CL0112,AC08,P08,CH06,BK02,-285140.73,USD,2023-01-16T00:57:51,Foreign Exchange
T00474,CL0134,AC03,P07,CH06,BK03,492729.22,USD,2023-01-16T01:04:55,Withdrawal
T00475,CL0218,AC08,P01,CH01,BK05,-382517.07,USD,2023-01-16T02:17:44,Card Payment
T00476,CL0134,AC07,P01,CH01,BK05,56238.91,USD,2023-01-16T02:36:14,Interest Payment
T00477,CL0113,AC01,P03,CH06,BK01,2578659.61,USD,2023-01-16T02:57:23,Commission Charge
T00478,CL0043,AC08,P02,CH05,BK07,-311224.28,USD,2023-01-16T04:21:09,Loan Payment
T00479,CL0094,AC04,P07,CH06,BK03,581228.56,USD,2023-01-16T05:50:00,Commission Charge
T00480,CL0208,AC04,P02,CH01,BK06,772471.66,USD,2023-01-16T06:09:03,ATM Withdrawal
T00481,CL0208,AC03,P08,CH05,BK07,690161.82,USD,2023-01-16T07:19:21,Mobile Transfer
T00482,CL0023,AC04,P08,CH03,BK01,705018.69,USD,2023-01-16T07:26:25,Card Payment
T00483,CL0105,AC03,P08,CH02,BK04,515673.26,USD,2023-01-16T08:04:22,Foreign Exchange
T00484,CL0018,AC06,P01,CH02,BK01,-1319917.99,USD,2023-01-16T08:16:20,Mobile Transfer
T00485,CL0024,AC04,P11,CH05,BK07,737339.19,USD,2023-01-16T10:39:54,Interest Payment
T00486,CL0053,AC03,P08,CH03,BK05,620948.02,USD,2023-01-16T10:40:56,Deposit
T00487,CL0190,AC01,P02,CH01,BK04,2450589.28,USD,2023-01-16T10:55:34,Mobile Transfer
T00488,CL0122,AC01,P09,CH05,BK06,3479949.98,USD,2023-01-16T11:16:44,Interest Payment
T00489,CL0060,AC05,P10,CH01,BK01,262560.11,USD,2023-01-16T12:07:11,Interest Payment
T00490,CL0170,AC08,P08,CH01,BK05,-380239.53,USD,2023-01-16T12:10:43,Transfer
T00491,CL0096,AC06,P02,CH03,BK02,-1024592.18,USD,2023-01-16T12:39:31,Withdrawal
T00492,CL0102,AC06,P05,CH03,BK01,-1420980.28,USD,2023-01-16T12:46:27,Commission Charge
T00493,CL0039,AC04,P05,CH05,BK03,541567.41,USD,2023-01-16T13:59:03,Loan Payment
T00494,CL0246,AC04,P07,CH05,BK01,629371.61,USD,2023-01-16T14:18:00,Commission Charge
T00495,CL0098,AC07,P06,CH05,BK02,71092.53,USD,2023-01-16T15:57:37,Loan Payment
T00496,CL0141,AC04,P06,CH06,BK04,568470.16,USD,2023-01-16T16:38:57,Loan Payment
T00497,CL0237,AC01,P07,CH01,BK04,2795710.15,USD,2023-01-16T17:00:04,Transfer
T00498,CL0091,AC06,P01,CH04,BK05,-1161596.61,USD,2023-01-16T17:38:22,ATM Withdrawal
T00499,CL0022,AC08,P02,CH05,BK03,-344553.77,USD,2023-01-16T19:52:35,Withdrawal
T00500,CL0169,AC02,P07,CH04,BK01,-893937.98,USD,2023-01-16T19:55:57,Mobile Transfer
T00501,CL0078,AC02,P09,CH01,BK03,-909654.88,USD,2023-01-16T20:10:25,Card Payment
T00502,CL0013,AC02,P04,CH05,BK03,-636219.27,USD,2023-01-16T20:43:28,Loan Payment
T00503,CL0063,AC03,P04,CH05,BK07,590676.29,USD,2023-01-16T20:44:12,Foreign Exchange
T00504,CL0122,AC03,P08,CH02,BK01,492835.39,USD,2023-01-16T21:23:46,Loan Payment
T00505,CL0096,AC01,P07,CH03,BK01,3152837.72,USD,2023-01-16T22:30:56,Foreign Exchange
T00506,CL0171,AC04,P11,CH02,BK06,589894.26,USD,2023-01-16T22:35:13,Interest Payment
T00507,CL0164,AC05,P08,CH01,BK02,247018,USD,2023-01-16T23:00:00,Mobile Transfer
T00508,CL0008,AC01,P01,CH05,BK04,2673941.91,USD,2023-01-16T23:02:08,Loan Payment
T00509,CL0250,AC07,P01,CH03,BK06,70847.03,USD,2023-01-16T23:03:24,Transfer
T00510,CL0001,AC05,P05,CH06,BK01,165691.95,USD,2023-01-17T00:25:50,Foreign Exchange
T00511,CL0141,AC01,P06,CH01,BK04,2432677.37,USD,2023-01-17T00:51:45,Withdrawal
T00512,CL0101,AC05,P11,CH03,BK01,170907.95,USD,2023-01-17T02:44:51,Transfer
T00513,CL0244,AC04,P05,CH06,BK04,627079.21,USD,2023-01-17T03:22:13,Card Payment
T00514,CL0185,AC02,P01,CH04,BK05,-874362.83,USD,2023-01-17T03:59:19,Interest Payment
T00515,CL0233,AC03,P09,CH02,BK04,557320.18,USD,2023-01-17T06:20:47,ATM Withdrawal
T00516,CL0155,AC05,P03,CH04,BK07,180755.58,USD,2023-01-17T08:05:36,Interest Payment
T00517,CL0156,AC02,P05,CH02,BK01,-824931.1,USD,2023-01-17T09:14:57,Loan Payment
T00518,CL0232,AC01,P07,CH03,BK03,2867369.58,USD,2023-01-17T09:37:57,ATM Withdrawal
T00519,CL0133,AC06,P10,CH04,BK05,-1296572.37,USD,2023-01-17T09:54:31,Withdrawal
T00520,CL0217,AC06,P06,CH04,BK04,-1288782.53,USD,2023-01-17T09:56:12,Card Payment
T00521,CL0183,AC02,P05,CH05,BK01,-599324.38,USD,2023-01-17T09:57:27,Withdrawal
T00522,CL0015,AC01,P04,CH01,BK06,2522752.56,USD,2023-01-17T10:21:00,Foreign Exchange
T00523,CL0201,AC02,P06,CH04,BK04,-684806.69,USD,2023-01-17T10:40:58,Transfer
T00524,CL0063,AC06,P03,CH05,BK04,-988076.14,USD,2023-01-17T11:04:24,Withdrawal
T00525,CL0151,AC04,P09,CH06,BK03,535200.55,USD,2023-01-17T11:26:38,Deposit
